,Velo,SpinRate,HorzBreak,InducedVertBreak,InPlay
1564,95.89,2385.0,5.46,20.29,0.21029068266983947
1565,90.96,2231.0,16.52,10.34,0.3199953754733435
1566,87.94,2019.0,8.51,14.22,0.275534991150284
1567,93.06,2020.0,14.73,10.74,0.31894757694422915
1568,88.34,1937.0,12.96,12.22,0.3067885938473944
1569,98.24,2368.0,14.92,4.37,0.35756150677544507
1570,91.6,2176.0,16.54,11.4,0.31320031650855107
1571,95.56,2483.0,4.16,17.85,0.22013920537320236
1572,90.63,1855.0,14.07,8.71,0.3418924560810742
1573,89.47,2413.0,12.03,21.64,0.2178235305706722
1574,97.99,1973.0,15.7,5.11,0.37040736144616004
1575,95.45,2273.0,5.76,18.04,0.22944245843062572
1576,96.14,2384.0,12.5,11.68,0.2894936371082314
1577,94.35,2368.0,4.79,17.04,0.23115759774923184
1578,92.01,2000.0,13.23,10.43,0.3183211229796679
1579,92.19,2191.0,17.1,1.83,0.3977262936526947
1580,88.49,2164.0,0.06,14.23,0.2478844224540333
1581,96.38,2505.0,17.12,7.21,0.334818570295502
1582,95.62,2553.0,10.14,15.06,0.25169990054093094
1583,93.6,2470.0,4.39,19.32,0.21216669800564075
1584,94.31,2357.0,13.97,15.4,0.2666174739585834
1585,97.18,2801.0,8.69,17.76,0.22074341191690938
1586,93.48,2386.0,6.54,19.21,0.2205052221128833
1587,96.27,2587.0,6.39,14.86,0.2422338356552593
1588,94.57,2060.0,13.67,13.93,0.2879333574747655
1589,93.63,2461.0,2.89,16.29,0.22887012963116413
1590,91.71,2151.0,4.04,17.11,0.236905140214269
1591,92.45,2039.0,15.93,6.36,0.3596528593303797
1592,95.72,2393.0,5.16,19.65,0.21350922666334055
1593,95.01,2197.0,13.51,15.96,0.26670085525419607
1594,95.94,2474.0,11.29,16.48,0.24706174173640633
1595,95.29,2217.0,16.39,0.78,0.40249887822143565
1596,93.19,1956.0,8.71,11.95,0.29413168736090395
1597,94.51,2408.0,15.3,12.66,0.2893435029506705
1598,88.08,1931.0,20.34,-1.12,0.449625582253272
1599,94.07,2415.0,8.78,18.08,0.23229470693858184
1600,96.84,2304.0,11.07,15.93,0.25603548148281036
1601,92.46,1942.0,7.22,13.84,0.27605503166288015
1602,95.43,2463.0,2.48,18.69,0.21148851064264493
1603,95.24,2267.0,11.18,15.8,0.2591565118420178
1604,91.77,2143.0,0.43,20.53,0.20611487504928883
1605,94.68,2321.0,6.1,17.68,0.23139956053508567
1606,93.56,2293.0,5.86,16.18,0.24250932097694847
1607,93.66,2394.0,19.98,6.37,0.356690121936842
1608,95.14,2268.0,1.58,17.58,0.22282719629569386
1609,93.01,2374.0,3.36,14.76,0.2436979124650847
1610,90.56,2192.0,6.6,18.63,0.23175264229508213
1611,93.41,2145.0,12.32,5.79,0.3485214375069624
1612,94.19,2444.0,4.82,16.83,0.23022744599470396
1613,97.54,2139.0,13.4,8.64,0.3259194859575644
1614,93.71,2314.0,7.65,18.27,0.2316914493037778
1615,93.76,2306.0,6.08,21.34,0.20810910203360142
1616,95.0,2185.0,5.44,16.27,0.2439808156604523
1617,94.25,2149.0,10.13,14.15,0.2733160021898796
1618,92.43,1949.0,10.15,6.17,0.3471244550069472
1619,95.18,2397.0,0.62,18.55,0.21026654285356397
1620,93.35,2065.0,13.85,13.29,0.29378092631780994
1621,89.72,2165.0,9.74,10.64,0.30087826499657083
1622,95.28,2116.0,4.9,19.67,0.2216000445135729
1623,93.66,2180.0,16.35,11.24,0.3129642334592364
1624,94.49,2234.0,11.36,16.32,0.25724769450495566
1625,91.26,2308.0,10.72,2.05,0.37050563762606015
1626,96.86,2478.0,5.25,15.92,0.23547719551218957
1627,94.96,2459.0,8.79,17.51,0.23447349623392
1628,99.05,2434.0,6.26,18.53,0.22099405305640235
1629,100.41,2277.0,3.51,17.51,0.2258425273595277
1630,93.57,2471.0,8.35,17.58,0.2329957640169251
1631,93.45,2281.0,7.17,19.06,0.22635513564885143
1632,93.27,2272.0,3.53,18.33,0.22293793532024528
1633,91.77,2505.0,6.07,18.81,0.2188326939346602
1634,94.24,2336.0,-2.44,4.11,0.31024596884329925
1635,87.34,1654.0,12.05,11.76,0.31952707834852406
1636,89.54,2130.0,19.87,5.17,0.38015649865296997
1637,96.34,1919.0,8.1,13.57,0.27991118708668733
1638,95.89,2369.0,12.17,12.5,0.28282185474128496
1639,92.44,2428.0,-0.02,16.78,0.22015394160245422
1640,96.19,2302.0,5.39,18.19,0.2263587118539173
1641,95.9,2408.0,8.5,19.51,0.22163667317166458
1642,87.0,2186.0,16.35,7.29,0.3489821855882858
1643,94.89,2181.0,8.1,14.66,0.2626681834849128
1644,93.02,2181.0,11.06,14.8,0.27019100241448546
1645,90.92,2266.0,15.65,6.87,0.3454455339801882
1646,93.48,2123.0,17.74,6.73,0.3580566180743298
1647,99.78,2184.0,13.92,6.41,0.34372390855525126
1648,95.57,2161.0,13.07,14.84,0.2750884587192056
1649,90.54,2113.0,3.95,17.58,0.23509988551436437
1650,94.52,1934.0,3.46,17.4,0.23974288444522432
1651,93.95,2524.0,2.04,20.22,0.19956845131453538
1652,94.95,2110.0,11.87,11.73,0.29825313803128894
1653,93.86,2226.0,6.45,16.78,0.24192686434417948
1654,93.86,2400.0,4.05,19.57,0.21186480613261804
1655,97.63,2045.0,7.68,19.68,0.2296544175895171
1656,91.81,1858.0,12.69,9.17,0.3331281869432107
1657,92.8,2154.0,8.69,15.11,0.26261617092527945
1658,91.64,1872.0,14.68,10.56,0.3268520855763934
1659,98.49,2399.0,16.19,4.4,0.35985395890562416
1660,92.63,2029.0,17.03,5.75,0.36887920516643957
1661,92.75,2229.0,12.78,8.92,0.3200877490140757
1662,97.62,2273.0,12.71,9.03,0.31521296041505203
1663,89.29,2058.0,14.23,10.36,0.32066281355643056
1664,95.69,2608.0,11.84,10.89,0.2855746676998446
1665,95.0,2060.0,18.38,7.15,0.35836795160683965
1666,92.15,2273.0,9.55,15.21,0.26014509228911714
1667,93.15,1995.0,4.54,18.44,0.23364396244220048
1668,95.64,2229.0,1.36,16.46,0.23091804271134148
1669,94.05,2482.0,4.47,19.2,0.2126055171282415
1670,94.54,2041.0,3.66,16.78,0.24097107573588702
1671,90.89,2664.0,2.45,18.49,0.20798057293280323
1672,95.26,2645.0,9.38,13.23,0.25997605929363643
1673,92.22,2431.0,8.06,18.32,0.22902244574101302
1674,90.81,2081.0,4.07,18.12,0.2326514684873339
1675,89.53,1962.0,11.82,7.93,0.3377663230007242
1676,91.71,2025.0,5.4,16.27,0.2505223622130236
1677,89.56,2013.0,6.56,17.58,0.2452852484617956
1678,89.77,1800.0,15.91,7.87,0.35757926721574407
1679,95.08,2321.0,10.38,15.34,0.2585963642064457
1680,96.05,2456.0,9.6,18.81,0.22732325135670028
1681,94.79,2218.0,-0.97,15.49,0.2325293032451025
1682,94.84,2162.0,5.78,11.84,0.2784523335744841
1683,94.26,1882.0,11.76,8.7,0.3323011042113404
1684,97.84,2085.0,11.64,15.38,0.2690561282023414
1685,94.07,2356.0,11.31,16.45,0.2520604501108114
1686,89.93,2197.0,8.28,7.94,0.31736860805682177
1687,91.13,1784.0,8.8,14.02,0.2853907654039823
1688,92.68,2006.0,13.62,9.18,0.32944670001744036
1689,94.05,2111.0,16.49,8.87,0.33589117240785543
1690,98.38,2171.0,13.69,12.97,0.2898608501087758
1691,94.4,2571.0,0.1,14.29,0.23186332208019572
1692,93.95,2214.0,3.8,13.65,0.25801221100840355
1693,88.84,2199.0,15.84,9.34,0.3285281419031085
1694,92.82,2361.0,3.87,18.96,0.21692780449397128
1695,93.74,1909.0,10.34,17.61,0.2568604957250287
1696,94.84,2432.0,4.78,19.27,0.21415853146544409
1697,92.25,1958.0,2.9,16.0,0.24820267980453606
1698,92.83,2019.0,7.89,20.57,0.22659992967391795
1699,93.01,2299.0,3.09,15.51,0.24028809530442027
1700,92.5,2537.0,5.39,16.24,0.23315268323295654
1701,91.35,2210.0,9.69,15.05,0.264236506070609
1702,92.33,2105.0,7.5,16.87,0.24859646241021618
1703,93.0,2330.0,14.31,14.95,0.2723889802934772
1704,89.96,2089.0,16.2,6.88,0.3548928691427413
1705,94.82,2311.0,4.93,18.91,0.22064885806215234
1706,93.08,1870.0,16.01,6.94,0.36168310756536654
1707,94.92,1982.0,13.72,14.96,0.282821853138303
1708,94.96,2488.0,11.87,3.05,0.3559843508465491
1709,93.35,2181.0,14.32,9.39,0.32241579936057757
1710,94.37,2211.0,19.08,9.24,0.33635607464759837
1711,92.65,2123.0,7.85,17.72,0.24272113148433996
1712,97.17,2318.0,10.99,14.79,0.2636057584273417
1713,89.13,2089.0,3.6,15.42,0.2507361693597188
1714,89.63,2085.0,11.94,9.7,0.31815683041408493
1715,91.0,2113.0,0.89,17.45,0.2284115508008351
1716,94.5,2378.0,16.94,11.84,0.30168392657794446
1717,94.99,2238.0,14.86,9.65,0.3188858581123429
1718,99.44,2093.0,17.24,13.86,0.29537083759767324
1719,92.29,2176.0,7.54,20.24,0.22311112455648133
1720,95.57,1969.0,11.82,16.99,0.2625098573733731
1721,96.29,2448.0,1.47,17.08,0.2197815820595782
1722,94.6,2341.0,6.36,15.69,0.24523226928618203
1723,92.1,2120.0,15.64,7.95,0.3416463017028167
1724,90.91,2029.0,8.11,11.26,0.2960304969208557
1725,95.6,2404.0,5.16,17.53,0.22714389146072184
1726,91.48,2074.0,15.25,5.13,0.36734242467816186
1727,92.37,2311.0,2.1,16.92,0.22801025976521033
1728,94.6,2359.0,6.59,15.74,0.24484432691226496
1729,94.47,2119.0,3.59,13.89,0.2588665260531451
1730,97.28,2532.0,3.28,18.47,0.21200783529304928
1731,92.83,2289.0,6.9,19.39,0.22345888973203457
1732,97.44,2137.0,1.89,17.55,0.22721086288838147
1733,94.83,2417.0,5.49,16.44,0.23519488530365856
1734,89.71,1915.0,15.77,7.52,0.35538485321362745
1735,93.78,2255.0,3.72,19.85,0.21381411481813037
1736,94.08,2129.0,13.65,-0.06,0.4057133742042641
1737,93.92,2583.0,-0.52,10.2,0.25904680718799833
1738,86.35,1725.0,15.07,2.76,0.40580366851779726
1739,87.85,2376.0,-1.52,16.3,0.22295158326286477
1740,95.0,2104.0,4.46,15.81,0.24753704300840082
1741,98.44,2391.0,-1.68,15.83,0.22174191189752257
1742,92.39,2071.0,0.93,16.25,0.23763329549833748
1743,95.65,2429.0,1.27,18.8,0.20902309943846828
1744,97.25,1912.0,11.31,7.38,0.33971629837283873
1745,91.99,1817.0,9.55,15.15,0.277149906170132
1746,98.74,2484.0,15.97,12.55,0.28756444081738247
1747,87.48,2093.0,14.56,7.19,0.34799857556638747
1748,92.08,2265.0,-1.29,11.86,0.25674684061298153
1749,94.43,2344.0,2.88,19.47,0.21138562532992167
1750,93.57,2364.0,-1.37,8.17,0.2801392453456575
1751,93.57,2309.0,7.48,20.6,0.21599725101266598
1752,96.08,1996.0,12.4,12.91,0.29426689639459713
1753,93.11,1902.0,13.34,12.56,0.3045741591711643
1754,93.42,2099.0,5.26,18.04,0.2346234379843985
1755,93.53,2329.0,4.6,15.92,0.23998777472458124
1756,92.08,2099.0,11.61,18.03,0.25105695408316636
1757,99.03,2224.0,14.71,8.99,0.3228432279218557
1758,95.52,2556.0,6.4,20.39,0.20669065608845244
1759,94.15,2413.0,14.13,12.99,0.28345528894084615
1760,96.95,1898.0,14.67,7.47,0.3499865003362103
1761,93.51,2103.0,20.42,10.16,0.3373686206371567
1762,93.77,2290.0,12.98,17.47,0.2513828822672351
1763,93.92,2039.0,12.8,14.95,0.27863221592713455
1764,91.63,2205.0,3.15,20.72,0.20917771859723477
1765,93.66,2162.0,14.82,10.95,0.3115861916457735
1766,92.28,2032.0,16.78,6.98,0.35722518780872864
1767,94.61,2237.0,10.69,10.42,0.3006353552601127
1768,89.05,2170.0,5.35,17.97,0.2344632477231333
1769,96.34,2200.0,13.91,13.11,0.2890705610331937
1770,92.71,2245.0,7.67,14.36,0.2622763482475199
1771,92.02,2119.0,13.6,13.64,0.28877823969735145
1772,91.25,1992.0,19.1,5.87,0.37659992282963384
1773,93.05,2396.0,7.4,16.5,0.24080819450447777
1774,94.83,2154.0,10.96,14.18,0.27493490629691714
1775,96.02,2262.0,10.22,13.31,0.2751540538637333
1776,94.08,2335.0,12.81,11.48,0.294622349152101
1777,92.99,2057.0,6.81,13.71,0.27152465615480026
1778,93.21,2252.0,6.93,15.19,0.25383327200530686
1779,92.09,2235.0,2.41,16.43,0.23468062103722223
1780,91.32,2337.0,10.36,20.21,0.2251534896373934
1781,91.96,2229.0,14.61,11.89,0.3013890595426027
1782,94.03,2306.0,5.79,21.57,0.20593080135969957
1783,93.82,2066.0,15.11,9.48,0.3284745345229718
1784,95.7,2716.0,7.21,12.96,0.2536547583631853
1785,95.53,2630.0,8.19,16.85,0.23170922921329448
1786,92.09,2365.0,10.08,20.15,0.2237383385685453
1787,93.54,2325.0,10.98,18.46,0.2382291401594224
1788,92.25,2101.0,10.67,12.84,0.2874680817727194
1789,93.24,2081.0,12.2,13.52,0.2867728835104135
1790,92.28,2334.0,15.53,10.8,0.30866679011112375
1791,97.22,1954.0,16.8,6.39,0.363651139637698
1792,97.53,2482.0,14.87,12.3,0.28700194398917434
1793,93.87,2002.0,7.28,14.65,0.26736406791273787
1794,93.82,1969.0,1.85,12.89,0.26729001265923796
1795,94.92,2172.0,8.4,12.71,0.2785268759835228
1796,95.35,2381.0,15.48,10.07,0.3114064696275726
1797,87.68,1954.0,7.82,10.09,0.3088530707655609
1798,93.26,2478.0,8.91,20.02,0.2178921472911453
1799,93.29,2167.0,5.59,17.09,0.2397983966712652
1800,92.62,2418.0,6.37,19.79,0.21559626431486806
1801,96.41,2300.0,3.74,18.38,0.2211832965038617
1802,92.47,2116.0,3.15,8.96,0.29635509508463836
1803,96.38,2524.0,7.91,18.14,0.22548348875763616
1804,94.34,1938.0,14.67,14.97,0.28725549835437897
1805,88.32,1983.0,12.77,11.0,0.31443326269867705
1806,96.93,2350.0,2.93,12.15,0.26087688821164706
1807,97.92,2444.0,3.27,20.05,0.20448129115214267
1808,90.13,2023.0,6.14,15.52,0.2585216070931779
1809,96.81,2319.0,8.47,20.04,0.22059636853579
1810,91.85,2246.0,13.31,19.4,0.24068432267708362
1811,92.75,2308.0,18.77,8.33,0.3398997005091056
1812,93.69,2188.0,-2.75,17.6,0.21559462237625449
1813,96.49,2421.0,15.38,14.05,0.27750698207441804
1814,90.72,1740.0,17.53,2.37,0.4148530397737964
1815,90.38,2229.0,16.36,13.64,0.29299414270068114
1816,97.31,2395.0,5.38,16.96,0.2312503509983076
1817,92.82,2287.0,-6.7,9.53,0.25867886759692116
1818,90.79,2649.0,10.86,18.69,0.22665241573958442
1819,96.71,2303.0,2.68,14.54,0.24466348703340715
1820,95.73,2215.0,15.86,6.43,0.3499801800507454
1821,96.04,2419.0,2.34,12.54,0.2543760248147971
1822,92.74,2083.0,17.38,11.52,0.3179110489145361
1823,91.59,2142.0,12.93,5.71,0.3520194595208663
1824,93.1,2255.0,3.71,19.77,0.21452355359639924
1825,88.4,2161.0,10.98,15.33,0.26842878631669354
1826,94.57,2362.0,10.03,14.12,0.2654356623740297
1827,92.69,2255.0,1.33,18.6,0.2167511315492931
1828,94.0,2036.0,16.7,9.71,0.33246375859000693
1829,96.46,2037.0,8.7,16.24,0.2571297373979279
1830,91.8,2077.0,12.39,17.35,0.258891780611088
1831,94.43,2204.0,13.53,13.66,0.28429395925295486
1832,96.91,2511.0,3.03,19.59,0.20512017851290112
1833,96.42,2057.0,12.15,11.93,0.29890863633397396
1834,99.66,2300.0,7.02,16.72,0.23926853856657512
1835,93.76,2154.0,17.09,10.65,0.3210337000651601
1836,97.6,2034.0,10.18,13.17,0.28397720585842157
1837,97.95,2333.0,18.57,7.31,0.34482781590452044
1838,91.39,2367.0,9.43,2.83,0.3569562073524741
1839,88.04,2127.0,4.47,19.83,0.22154848259757803
1840,93.48,2510.0,11.48,17.0,0.24348950717186643
1841,94.42,2112.0,16.84,9.05,0.3352197185303478
1842,94.85,2087.0,4.88,16.64,0.24334198412463634
1843,89.7,1854.0,15.86,13.39,0.30836391134267616
1844,95.9,2241.0,7.89,16.02,0.24973013113064962
1845,96.16,2681.0,9.9,7.47,0.30433216558797216
1846,96.83,2467.0,1.51,15.97,0.22646047461770116
1847,90.78,2152.0,15.64,16.96,0.2680738203164112
1848,91.61,2296.0,8.05,12.54,0.27555818320004627
1849,92.2,2019.0,14.41,9.74,0.3267633411305647
1850,97.55,2272.0,10.65,15.67,0.25771250100462023
1851,93.0,2280.0,0.47,11.99,0.2595210720601566
1852,94.87,2161.0,-0.26,14.37,0.24394401797120813
1853,93.77,2033.0,16.52,11.65,0.31586876873519254
1854,94.41,2364.0,2.21,13.04,0.2529175167120107
1855,96.99,2304.0,6.85,16.28,0.24271738699700116
1856,93.96,2331.0,4.83,17.17,0.23171221750850954
1857,96.61,2445.0,7.25,17.77,0.22887070088346687
1858,93.82,2476.0,6.41,13.91,0.2537451391750386
1859,93.66,1957.0,16.81,12.03,0.316647233976718
1860,93.74,2346.0,2.57,20.49,0.20441260983358245
1861,93.69,2406.0,6.96,18.93,0.22263750129961873
1862,95.29,1974.0,17.98,3.0,0.39802966380855215
1863,93.55,2114.0,12.57,14.73,0.2770636907699508
1864,94.79,2123.0,14.11,8.36,0.332222031060431
1865,91.04,2244.0,8.27,19.63,0.2271492367370189
1866,93.1,2461.0,4.05,18.18,0.21920901698897235
1867,95.82,2200.0,8.58,18.97,0.2322000123395353
1868,95.26,2301.0,4.07,13.09,0.2592820099787821
1869,94.5,2175.0,4.13,16.93,0.2366189514909052
1870,91.55,2363.0,5.57,16.99,0.2345086831803417
1871,95.05,2385.0,10.09,16.18,0.249529245263253
1872,92.37,2111.0,5.63,13.21,0.27040026858301675
1873,91.13,2149.0,10.84,12.06,0.2927130260231821
1874,95.86,2213.0,2.44,16.09,0.23654311172414294
1875,92.88,2156.0,10.62,11.96,0.29193321996746285
1876,96.03,2462.0,5.28,21.72,0.1986370006503497
1877,93.55,2223.0,13.05,11.54,0.29934052522449167
1878,90.92,2266.0,10.11,15.15,0.26276014796860353
1879,87.1,2011.0,12.9,13.3,0.2955388568802803
1880,95.57,2258.0,5.72,13.87,0.259268795429935
1881,97.51,2198.0,15.42,5.61,0.3557278107610511
1882,96.52,2298.0,12.93,14.17,0.27443594708971847
1883,90.84,2217.0,8.0,17.99,0.23866768144371583
1884,92.09,2154.0,13.08,11.83,0.3003426063883972
1885,97.63,2377.0,8.04,16.02,0.24483917861648188
1886,95.29,2015.0,10.88,14.26,0.2790547391626443
1887,90.08,2071.0,9.59,10.17,0.3077766346757446
1888,88.08,1772.0,15.57,6.39,0.371571586849901
1889,93.17,2202.0,5.24,13.23,0.2656234066677586
1890,97.59,2254.0,13.77,16.3,0.26186681839230025
1891,95.7,2635.0,1.77,21.59,0.18711103719798616
1892,92.41,2403.0,8.65,16.34,0.2450518791517984
1893,95.39,2306.0,19.25,9.63,0.3292406533593732
1894,94.23,2125.0,7.77,13.95,0.26935691449422616
1895,93.88,2535.0,1.67,20.75,0.19525431316448438
1896,91.56,2058.0,16.36,6.25,0.36155634673258963
1897,92.7,1951.0,9.18,11.98,0.2956080939859413
1898,97.75,2332.0,17.24,12.23,0.2998891090971437
1899,89.74,1953.0,4.54,17.34,0.24387889251658673
1900,92.56,2008.0,19.27,7.88,0.3579910357128628
1901,93.16,2118.0,6.15,17.67,0.238830607353917
1902,94.19,2596.0,6.38,13.51,0.25225441203633203
1903,94.13,2054.0,17.54,10.89,0.32423558354547305
1904,93.24,2311.0,14.95,13.31,0.2874159483001513
1905,92.8,2504.0,9.25,16.13,0.2444745290157458
1906,92.05,2425.0,7.86,16.33,0.24251781990476864
1907,94.51,2183.0,3.42,10.21,0.28391769631352526
1908,93.02,2286.0,14.4,13.82,0.2829309349543888
1909,92.37,2143.0,12.95,14.59,0.2785546387877173
1910,94.62,2357.0,4.15,17.99,0.22350252222895642
1911,96.92,2559.0,11.25,17.16,0.2389508490901793
1912,90.18,2158.0,14.9,7.5,0.3425001490237486
1913,97.52,2325.0,17.64,9.28,0.32570472915486803
1914,93.33,2315.0,4.81,19.99,0.21369425860294036
1915,92.52,2092.0,7.34,14.47,0.266130671399424
1916,96.45,2193.0,8.17,17.33,0.24257554341768214
1917,90.49,2017.0,16.4,9.59,0.3348327781851203
1918,92.48,2193.0,0.75,18.41,0.2186572209235153
1919,93.7,2424.0,0.96,11.08,0.262158852063724
1920,93.5,2157.0,2.24,18.04,0.22542127923961436
1921,90.99,2209.0,10.51,14.85,0.2680828933354684
1922,96.43,2236.0,15.18,10.72,0.31048021904429884
1923,95.38,2431.0,15.37,13.36,0.2828613796128366
1924,95.3,2384.0,-0.36,11.58,0.25586583687027986
1925,93.85,2396.0,10.9,17.36,0.24323277415010455
1926,93.3,2146.0,4.48,17.68,0.23367953905351874
1927,94.24,2206.0,17.44,11.5,0.31274959934655205
1928,96.4,2425.0,5.46,16.32,0.23514826208834924
1929,96.26,2316.0,0.61,18.92,0.2100282573861725
1930,96.06,2254.0,16.11,10.53,0.3142020641365293
1931,89.81,2010.0,13.81,13.05,0.2990946406469025
1932,92.37,1822.0,8.98,13.95,0.2845322365359236
1933,94.14,1950.0,12.61,12.7,0.2990757399022
1934,93.62,2487.0,8.41,19.88,0.2172474612271205
1935,97.75,2733.0,11.09,14.52,0.2510297870929785
1936,96.82,2066.0,20.34,2.97,0.40125708187798514
1937,99.78,2316.0,16.69,5.52,0.35451756307115617
1938,88.45,2099.0,4.19,16.78,0.24245028715148606
1939,94.43,2298.0,6.4,20.31,0.21545489713672006
1940,97.63,2459.0,11.55,15.53,0.254479988042924
1941,95.54,2424.0,10.26,17.62,0.23829192427869741
1942,89.31,2308.0,12.84,16.73,0.2573694918797223
1943,92.45,2297.0,4.61,18.13,0.22630233140531658
1944,91.61,2436.0,9.27,3.96,0.34362589907042534
1945,95.08,2068.0,9.53,11.04,0.29868109861677794
1946,97.32,1985.0,13.75,9.84,0.3231979056618116
1947,94.42,2539.0,4.48,16.68,0.22726090754394562
1948,93.29,2352.0,5.82,20.26,0.21313652732119148
1949,93.63,2109.0,15.4,11.31,0.31242952504612426
1950,95.04,2355.0,7.92,14.65,0.2560615720387811
1951,92.29,2111.0,8.12,18.32,0.23971766236067554
1952,96.28,2488.0,6.41,19.2,0.21615807446991123
1953,93.78,2139.0,11.19,14.45,0.27444533928239284
1954,93.43,2403.0,7.32,17.37,0.23421347276277044
1955,96.29,2177.0,5.7,17.28,0.2373820954934109
1956,88.28,1962.0,13.98,9.07,0.33511547253593976
1957,90.9,1716.0,9.93,15.98,0.27595977644862507
1958,94.51,2325.0,10.19,15.18,0.25934147484531034
1959,95.49,2289.0,10.46,15.83,0.2561956446507527
1960,95.11,2150.0,4.05,18.48,0.2264776968533539
1961,92.43,1973.0,16.48,11.21,0.3223636364617333
1962,89.59,2092.0,15.3,9.49,0.32967280059473064
1963,93.58,2446.0,6.64,18.52,0.22336284370671441
1964,93.77,2365.0,5.95,15.85,0.24254746827258036
1965,91.82,2096.0,8.35,16.98,0.25046663953522946
1966,89.69,2287.0,15.6,18.77,0.25028825285819883
1967,92.61,2340.0,16.92,15.9,0.27200486455390116
1968,93.45,2177.0,6.18,18.13,0.23366636960936474
1969,93.97,2391.0,12.11,16.76,0.2506993938556239
1970,91.41,2172.0,17.26,7.67,0.3471821048391457
1971,93.5,2217.0,15.52,9.91,0.3201295450804003
1972,96.54,2556.0,3.98,19.34,0.20756463698834535
1973,96.63,2387.0,8.18,13.65,0.26238564706637507
1974,92.85,2310.0,12.9,15.77,0.2632439986469438
1975,94.81,2498.0,7.77,15.1,0.24755143566565604
1976,95.23,2258.0,11.99,13.76,0.2769737063486825
1977,94.91,2020.0,1.3,19.71,0.21609851478521155
1978,96.48,2362.0,5.77,18.3,0.2245016780161768
1979,91.82,2097.0,17.12,9.79,0.33147728504365953
1980,93.19,2303.0,4.54,17.37,0.23082422723962825
1981,93.04,1921.0,4.14,14.03,0.26686825662979974
1982,92.96,1948.0,11.63,10.54,0.3143791577802698
1983,91.66,2100.0,15.49,8.7,0.3357668966198989
1984,93.26,2395.0,7.14,18.84,0.22415347281459394
1985,89.72,2000.0,15.56,2.56,0.39555297527718514
1986,94.83,2274.0,5.79,18.41,0.22719229201520325
1987,91.63,2101.0,10.78,3.54,0.36612511657126384
1988,93.15,2309.0,15.82,18.56,0.2503699239202054
1989,91.82,1802.0,10.16,15.3,0.2782826956936378
1990,93.24,2024.0,5.45,14.66,0.2618834775158192
